,label,sentiment
16075,0,sách chưa tốt lắm nhưng nội_dung thì
16076,0,hình in bị dính dễ bong tróc
16077,2,ngon thực_sự luôn í rẻ
16078,1,sách giao nhanh tuy_nhiên sách tái_bản giấy trắng_tinh nên mình không thích lắm lại còn bị lỗi cắt giấy và lỗi in_ấn như hình tuy_nhiên giờ mới đọc đến nên chắc cũng không đổi trả được nữa
16079,1,hàng tương_đối giống hình
16080,0,sách mới trang đầu mới mua đã rách
16081,2,nghe nhiều người ôn_tập sản_phẩm tốt nên mua dùng thử giao hàng nhanh đóng_gói cẩn_thận
16082,0,mũ màu vàng sao nam mang được sơn từ miếng bảo_vệ kiếng bị dính chặc vào kiếng cạo ra trầy hết mặt kiếng
16083,0,mình nhận hàng rồi sạc đầy rồi tuy_nhiên máy không hoạt_động sản_phẩm bị lỗi vui_lòng đổi sản_phẩm khác cho mình hơi thất_vọng
16084,2,hàng tốt rẻ đẹp xài ô_kê
16085,1,buồn lắm nhé cứ mỗi lần mua xong là lại giảm_giá chất_lượng sách thì ô_kê giao cũng nhanh
16086,2,sách đẹp kiến_thức cơ_bản cho những bạn mất_gốc nên mua
16087,2,thích_hợp mang tập_thể_dục pin dùng lâu có tiếng việt màn_hình rõ nét nhỏ gọn hợp_thời trang và giá hạt_dẻ
16088,0,giao hàng khác hình_ảnh bán hàng tôi rất không hài_lòng tôi muốn trả lại hàng
16089,1,dễ_thương giá tốt nhưng hơi rộng xíu
16090,0,thái_độ nhân_viên giao hàng quá tệ không_thể chấp_nhận được la_lối nạc nộ khách hối không cho kiểm_tra hàng mà mặt_hàng có giá_trị lớnsau này mình sẽ cân_nhắc khi mua hàng tại tiki
16091,2,gương siêu xinh mà chất_lượng siêu xịn nha giá quá hời cho một em gương xinh_xẻo như thế_này
16092,0,chất_liệu qua kém mới vặn nhẹ đã gãy và tuôn_ren
16093,1,sử_dụng được giao hàng nhanh nhưng sản_phẩm chưa có chất_lượng tốt
16094,1,giày đẹp thôi chứ khó đi lắm mũi giày rất cứng
16095,0,hàng nhận bị móp không gắn được đề_nghị tiki đổi ngay cái
16096,1,sau khi thoa đợi khô thoa kem chống nắng thì có hiện_tượng thì ra gét chỉ phù_hợp dùng ban_đêm dùng ban_ngày lên mụn
16097,2,sản_phẩm xinh_xắn nhỏ treo móc khoá rất tiện_lợi có_thể làm_quà tặng
16098,1,tiện_dụng trong mùa mưa
16099,0,phấn mắt không lên màu màu không đẹp
16100,2,đóng_gói rất đẹp ưng lắm giao hàng nhanh
16101,0,đắt hơn ở tạp_hoá gần
16102,0,không ổn_định vẫn rung lắc
16103,0,đem về nhìn như đồ cũ thấy gớm
16104,2,tuyệt_phẩm của sách đào_tạo cám_ơn tác_giả
16105,0,tiki càng lúc giao hàng càng chậm nản thiệt
16106,2,đống gói ô_kê không gãy_góc
16107,0,sản_phẩm đặc mùi cồn mình dùng thì bị nổi thêm mụn sẽ không mua
16108,2,váy xinh chất mát nhưng màu xám thì đúng hơn là xanh
16109,0,sổ in không rõ nét muốn làm sổ kế_hoạch mà nhìn chả buồn viết
16110,1,dép quá cứng đi đau chân
16111,0,chất_liệu kém may ẩu hên là mua có giảm_giá
16112,1,không thích lắm chạy không ổn_định
16113,0,hơi thất_vọng về sản_phẩm
16114,0,mình nhận tã không có hàng tặng nên không vui lắm
16115,2,đây là quyển sách mà ban_đầu mình rất đắn do khi chọn mua nhưng rồi nó lại là quyển khiến bản_thân cảm_thấy tâm_đắc có_lẽ đây là quyển phù_hợp với bản_thân mình ở thời_điểm này
16116,0,dây đeo không vừa với đồng_hồ và còn cứng nữa nên mình đánh_giá chưa cao cho sản_phẩm
16117,2,quạt tốt nói_chung là tiki rất ô_kê
16118,0,không hiệu quả tí nào
16119,1,bình_thường giống đồ_chơi trẻ_em
16120,2,ông_xã vừa_ý cảm_ơn gumac và tiki
16121,0,hạt dịu không giòn ăn có vị đắng nhẹ không béo không ngọt ăn cảm_giác như nhai sáp
16122,1,khô mặn ngọt hoá_chất nhiều nên ăn vài miếng là có cảm_giác tồn_đọng trong miệng khó_chịu
16123,0,rất nhiều viết bị đứt mực nhạt mực chất lượng không như mong đợi thất vọng
16124,2,giao hàng nhanh sách mới không có bị nhăn gì hết ủng hổ tiki
16125,2,sản_phẩm chính hãng giao nhanh kích_hoạt dễ_dàng
16126,2,dễ hiểu nhiều bài thực hành giải thích cặn kẽ thích hợp cho ai cần lấy lại căn_bản
16127,2,đã nhận được hàng chất_lượng quá ô_kê không bàn_cãi sẽ ủng hộp cửa_hàng lâu_dài còn độ bền máy dùng lâu_dài mới biết
16128,0,mã qr không tồn_tại không_thể có file
16129,1,giống như hình nhưng không được hiệu_quả cho lắm bật lửa khó
16130,1,bình_thường và bình_thường
16131,2,mua không biết_bao_nhiêu lần cọng dây sạc rồi mà cứ làm mất hoài chứ không phải tại nó hư mà phải mua cọng
16132,1,bé xíu như đồ_chơi xài cũng tạm
16133,0,không đúng màu đã chọn mối hàn xấu
16134,0,mẫu không như hình màu hơi xấu
16135,0,dở_ẹc máy dán xong bị bong
16136,2,miếng dán vừa_vặn viết rất
16137,1,tai nghe này có nghe gọi được không cửa_hàng mình dùng đầu chia cắm vào case máy_tính chỉ chỉ nghe được thôi nói bên kia không nghe thấy
16138,2,hàng ô_kê dùng cũng được khá nhiều lần sử_dụng bọc vào lỗ thoát nước thì lọc được các xác rác không bị nghẹt và bám vào đường cống nên rất vệ_sinh
16139,0,tôi không kết_nối được yêu_cầu trả hàng hoàn tiền
16140,0,nhân_viên đóng_gói nghĩ gì khi cầm chai dầu_gội thấy vô_cùng bẩn và cũ mà vẫn đóng hàng gửi cho khách được đề_nghị tiki xem_xét lại đơn hàng này cho
16141,1,sách đọc hay nhưng chưa đọc hết thấy muốn bung
16142,1,hơi thất_vọng về sản_phẩm máy thổi gió quá yếu không_thể làm sạch
16143,1,sai hơi to so với binh thuong
16144,2,một cuốn sách nên đọc cho người trẻ nhiều bài_học về sự thất_bại đáng trân_trọng sách in chất_lượng tốt_đẹp không có lỗi chính_tả
16145,2,sản phẩm của maybeline thì khỏi bàn rồi sử_dụng thích lắm ý phấn mịn sáng da che được khuyết điểm khá hoàn hảo dễ sử_dụng nữa nè
16146,0,nhà bán giao hàng không đúng theo đơn đặt_hàng tôi đặt_hàng màu trắng nhưng khi nhận là màu vân gỗ tôi đề_nghị trả hàng
16147,2,sách rất hay cụ_thể rõ_ràng và giúp tui hiểu rất nhiều về tài_chính cá_nhân cơ_bản
16148,2,nhà mình sản_phẩm này rất ô_kê rất tốt cho da tay và còn có mùi thơm nhẹ_nhàng mình sẽ ủng_hộ cửa_hàng
16149,1,sản_phẩm rất hài_lòng
16150,0,không sử_dụng được mặc_dù đã gửi về cửa_hàng để sửa
16151,1,bút viết khá là ô_kê nhưng_mà màu mực không nổi như mình tưởng_tượng lúc đầu mua về định sửa mấy lỗi nhỏ trong bujo nhưng_mà bút này không đáp_ứng được điều
16152,2,bình rất đẹp và nhỏ gọn
16153,1,đặt màu xanh ngọc mà nhận màu đen thất_vọng cho lần mua sản_phẩm
16154,2,mới_tinh luôn cảm_ơn giao hàng
16155,0,sao lại gửi bản cũ vậy ạ
16156,1,mua màu kem gửi màu nâu chất_lượng tạm
16157,1,sao hàng giao lại là hàng tặng không bán
16158,2,máy chạy êm không rò_rỉ nước hơi phun đều đáng mua
16159,2,tiki giao hàng rất nhanh
16160,1,chưa đúng hàng tôi đặt
16161,2,sản_phẩm tốt phù_hợp với da của tôi
16162,1,thật_sự là không sạch mình không định rì viu đâu nhưng tiki hiện hoài
16163,2,giao hàng nhanh đúng như hình đăng_tải sạc ô_kê
16164,2,cực_kỳ hài_lòng sản_phẩm phẩm nhỏ gọn và ép
16165,1,nội_dung sách hay tuy_nhiên chất_lượng in tệ nhiều trang mực phía sau hiện lên cả trang trước rất khó đọc mong tiki góp_ý với nhà phát_hành để cải_thiện chất_lượng sách
16166,1,sạc pin lâu pin dung_lượng ít gây nhiệt
16167,2,hộp đẹp hài_lòng đóng_gói
16168,2,không biết phải chưa sử_dụng cầy lau nhà loại xịn như thế_này bao_giờ nên thấy đây cây_lau_nhà tốt nhất mình từng mua chắc_chắn xả nước_sạch lau nhà sạch mẫu_mã thiết_kế ổn
16169,0,hơi thất_vọng nội_dung hơi sơ xài
16170,2,ui giấy tô rất đã vân cũng khá là mịn tô có cảm_giác rất tốt nói_chung là rất hài_lòng
16171,0,bọc sách bị bong ra rồi bọc thế thà không bọc còn
16172,1,cửa_hàng giao lộn kích_thước rùi nhe quần rất
16173,1,son ổn bám môi mình lấy màu này là cam đất mà giống như màu cam chứ không đất tí nào nên chưa ưng ngoài_ra thì ổn cả
16174,1,tôi mua nước giặt xả mà nhìn không kỹ nên đặt nước xả tôi muốn đổi lại được không hàng tôi chưa mở bọc
16175,2,giao nhanh sản_phẩm dùng ổn với da_dầu mùi thơm và làm dưỡng mọc tóc
16176,0,chất_lượng không biết sao chứ giao hàng rất rất là lâu trải_nghiệm mua_sắm phải chờ_đợi
16177,2,ô_kê sản_phẩm này tui chiệu rất hài_lòng tiện_lợi
16178,1,đeo bắp_tay hơi chật mặc_dù bắp_tay mình hơi bé
16179,2,sách rất là đẹp còn có thêm quà tặng
16180,0,không sử_dụng được đề_nghị hoàn tiền
16181,1,chỉ trắng lên tức_thì nhìn kiểu màu trắng có_vẻ sợ nên mình không dám dùng nữa mọi người bảo mùi dễ_chịu nhưng cảm_nhận cá_nhân của mình thì mùi này_khác nồng
16182,0,sao bìa sách đặt và bìa sách mua không giống
16183,2,ủi nhanh gọn quần_áo phẳng_phiu ra đường có nhiều bạn gái theo_đuổi
16184,0,trời mưa nhỏ vẫn bị đọng
16185,0,giao không đúng sản_phẩm nhờ tiki xem_lại mua túi lọc rác giao mũ len
16186,1,bình thg như mấy loại khác mình từng
16187,0,không giống như trong hình chất_lượng
16188,2,sữa rửa mặt mẫu mới luôn mua được giá khuyến_mãi quá rẻ đóng_gói kỹ giao hàng
16189,1,nước năm này hơi mặn khi chỉ để chấm rau hay chan lên cơm
16190,2,giao hàng cực nhanh đóng_gói chu_đáo sách rất hấp_dẫn mới nhìn vào đã cảm_thấy thu_hút
16191,1,meo là tiếng kêu phổ_biến ở loài mèo âm_thanh này biểu_lộ nhiều cảm_xúc của mèo như mời_gọi tức_giận buồn_rầu vui_mừng những con mèo trưởng_thành ít khi giao_tiếp với nhau bằng cách kêu meo
16192,0,phí tiền dùng vài tháng thì đặng_thị tèo
16193,1,sừng không được đẹp vải thì được
16194,0,rất không ứng_dụng và không hiệu_quả
16195,2,giá ổn giao hàng khá nhanh
16196,2,sách bên ngoài nhìn rất đẹp
16197,1,với giá thành như vậy là chấp nhận được tiki rất đúng hẹn nhân_viên nhiệt tình
16198,1,chưa biết chất_lượng sao để thử
16199,1,tuy không phải cao_su non nhưng cũng ổn
16200,1,chưa hài_lòng vì sách vừa tới đã bị rách
16201,1,đóng_gói kỹ tuy_nhiên phần nắp chai bị hở tinh_dầu chảy ra
16202,1,thấy sách vẫn không hữu_ích với mình lắm với màu của sách giao về cũng không đẹp như mình tưởng đọc giải_trí
16203,1,mình nhận hàng và xài thử liền thấy hơi thất_vọng đầu bút mảnh kẻ khá sắc nét nhưng mục rất nhạt kẻ đi kẻ lại nhiều lần mới đậm lên được một_chút và độ bám không cao mau trôi
16204,2,đã mua rất nhiều sách từ fahasa so với tiki thì fahasa đóng_gói ô_kê hơn rất
16205,1,không có quà tặng kèm như trong hình
16206,2,sản_phẩm vô_cùng ý_nghĩa là động_lực lớn giúp_sức cho
16207,0,vừa nhận được sản_phẩm và kiểm_tra thử luôn thì cảm_nhận vùng da thoa kem bị nóng đỏ rất khó_chịu thất_vọng về sản_phẩm
16208,0,không thích lắm mìn xài bị ăn nắng
16209,1,hơi mỏng nhưng số với giá đó và bao_gồm hàng tặng thì cùng ô_kê hơn loại bình_thường
16210,0,khâu giao hàng bị sốc sách bị móp méo khi nhận nhìn buồn ghê về mặt sách trước khi giao thì khá đẹp nhưng lỗi hình là vận_chuyển
16211,0,phơi nắng cả ngày mà ánh_sáng rất mờ
16212,0,áo quá mỏng vải xấu không giống hình tí nào
16213,2,cảm_thấy sáng da mặt thẩm_thấu tốt cực mịn da dùng rất thích mình nghĩ sản_phẩm đáng mua
16214,1,sản_phẩm hơi cứng hơn mong_muốn
16215,2,giao hàng nhanh giấy mịn đẹp dược tặng đĩa
16216,1,chất_liệu sách không như mong_đợi nội_dung sách cũng bình_thường
16217,0,bìa thì dễ hư dễ rách nhiều chỗ bị lặp sai chính_tả rất nhiều tên_riêng các loại rượu viết theo kiểu phiên_âm nhìn rất khó_chịu
16218,1,chữ in và màu tối khó đọc quá nội dung truyện hay
16219,0,nhỏ quá mình không ưng nhưng đã xem hàng rồi nên thanh_toán luôn không gài lòng sản_phẩm
16220,0,mỏng như tờ cảm_thấy không ưng tẹo nào mình có_thể gửi lại hàng được không cửa_hàng
16221,0,màu ngẫu_nhiên nhưng không đến mức gửi mình màu hồng chứ vâng là màu hường đó quý zị có một_số thanh bị ọp
16222,0,quá bụi bẩn và cũ luôn ấy hạn sử_dụng thì không còn xa lắm cảm_thấy hơi buồn
16223,0,thiếu miếng lót chống rung dưới đít
16224,0,áo in không được đặc_sắc như trong hình
16225,0,hàng không như kì_vọng của mình đá quá nhỏ và bình_thường hơn cái giá bán của nó nhiều hình_thù cũng không đẹp_mắt
16226,1,mùi hơi nồng hắc không được thơm lắm
16227,1,tạm được lò xo dây không giữ cố_định được ưỡn_ẹo
16228,1,nội_dung bình_thường không có gì đặc_sắc cũng không đem đến cảm_xúc
